id,initiator_name,pja,committee,party,initiator_type,wins,avg_result,wins_per,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8
5c77c6d7fed91f583dd7a817,Морозов Дмитрий Анатольевич,"[25, 26, 39]",15,1,Депутат Государственной Думы,6,2,0.010398613518198,459,25,32,18,13,24,0,6
5c77c6d7fed91f583dd7a818,Москвин Денис Павлович,"[2, 4, 33, 36, 39]",25,1,Депутат Государственной Думы,4,2,0.007590132827324,399,29,43,19,12,21,0,4
5c77c6d7fed91f583dd7a819,Москвичев Евгений Сергеевич,"[1, 22, 38]",19,1,Депутат Государственной Думы,14,2,0.018324607329843,426,59,93,68,30,67,7,14
5c77c6d7fed91f583dd7a81a,Мукабенова Марина Алексеевна,[33],9,1,Депутат Государственной Думы,21,2,0.017979452054795,730,65,118,84,43,107,0,21
5c77c6d7fed91f583dd7a81b,Муцоев Зелимхан Аликоевич,"[9, 17, 18, 28]",12,1,Депутат Государственной Думы,30,2,0.02356637863315,704,79,146,122,60,132,0,30
5c77c6d7fed91f583dd7a81c,Назарова Наталья Васильевна,[9],26,1,Депутат Государственной Думы,28,2,0.007734806629834,2992,120,172,102,80,126,0,28
5c77c6d7fed91f583dd7a81d,Напсо Юрий Аисович,"[4, 5, 8]",5,3,Депутат Государственной Думы,4,3,0.030075187969925,53,10,28,10,12,16,0,4
5c77c6d7fed91f583dd7a81e,Натаров Сергей Васильевич,"[1, 2, 39]",15,3,Депутат Государственной Думы,4,2,0.005847953216374,251,35,346,16,16,16,0,4
5c77c6d7fed91f583dd7a81f,Неверов Сергей Иванович,"[7, 39]",4,1,Депутат Государственной Думы,25,3,0.024875621890547,518,70,128,99,51,114,0,25
5c77c6d7fed91f583dd7a820,Некрасов Александр Николаевич,[28],26,2,Депутат Государственной Думы,0,2,0,50,33,27,0,0,0,0,0
5c77c6d7fed91f583dd7a821,Николаев Николай Петрович,"[36, 38, 39]",16,1,Депутат Государственной Думы,19,2,0.013221990257481,1000,73,133,77,48,84,3,19
5c77c6d7fed91f583dd7a822,Николаев Олег Алексеевич,"[1, 2, 24]",25,4,Депутат Государственной Думы,22,2,0.008556981719175,898,328,1075,90,61,97,0,22
5c77c6d7fed91f583dd7a823,Николаева Виктория Викторовна,"[2, 8, 24, 32]",2,1,Депутат Государственной Думы,10,1,0.003710575139147,2319,87,120,59,39,58,3,10
5c77c6d7fed91f583dd7a824,Никонов Вячеслав Алексеевич,"[26, 36]",14,1,Депутат Государственной Думы,19,2,0.023058252427185,499,54,78,81,22,71,0,19
5c77c6d7fed91f583dd7a825,Нилов Олег Анатольевич,"[2, 32, 39]",10,4,Депутат Государственной Думы,12,2,0.002640845070423,1306,585,2522,39,28,52,0,12
5c77c6d7fed91f583dd7a826,Нилов Ярослав Евгеньевич,[39],20,3,Депутат Государственной Думы,26,3,0.00611620795107,1027,544,2384,103,60,107,0,26
5c77c6d7fed91f583dd7a827,Новиков Владимир Михайлович,"[1, 2, 22, 28]",18,1,Депутат Государственной Думы,12,2,0.006259780907668,1580,80,90,52,44,59,0,12
5c77c6d7fed91f583dd7a828,Новиков Дмитрий Георгиевич,"[1, 2, 26, 39]",12,2,Депутат Государственной Думы,1,2,0.002392344497608,164,85,149,7,4,8,0,1
5c77c6d7fed91f583dd7a829,Носов Александр Алексеевич,"[1, 8, 24]",3,1,Депутат Государственной Думы,25,2,0.010416666666667,1794,110,186,103,67,115,0,25
5c77c6d7fed91f583dd7a82a,Огуль Леонид Анатольевич,"[2, 25]",15,1,Депутат Государственной Думы,40,2,0.008841732979664,3574,193,287,183,76,171,0,40
5c77c6d7fed91f583dd7a82b,Окунева Ольга Владимировна,"[1, 2, 8, 27, 39]",4,1,Депутат Государственной Думы,25,2,0.010309278350516,1854,86,162,101,87,110,0,25
5c77c6d7fed91f583dd7a82c,Олейников Юрий Павлович,"[1, 9, 26, 36]",23,1,Депутат Государственной Думы,8,3,0.03448275862069,105,17,25,27,18,32,0,8
5c77c6d7fed91f583dd7a82d,Омаров Гаджимурад Заирбекович,"[28, 31, 39, 40]",12,4,Депутат Государственной Думы,11,2,0.004757785467128,1029,215,952,33,28,44,0,11
5c77c6d7fed91f583dd7a82e,Онищенко Геннадий Григорьевич,"[1, 22, 25]",14,1,Депутат Государственной Думы,5,2,0.009560229445507,389,26,33,27,19,24,0,5
5c77c6d7fed91f583dd7a82f,Ооржак Мерген Дадар-оолович,"[1, 2, 27, 36]",3,1,Депутат Государственной Думы,4,2,0.016949152542373,141,14,26,17,14,20,0,4
5c77c6d7fed91f583dd7a830,Осадчий Николай Иванович,"[2, 26]",15,2,Депутат Государственной Думы,0,2,0,90,62,131,0,0,0,0,0
5c77c6d7fed91f583dd7a831,Осипов Илья Владимирович,"[2, 21, 32]",8,1,Депутат Государственной Думы,14,2,0.006856023506366,1657,78,134,54,44,61,0,14
5c77c6d7fed91f583dd7a832,Павлова Ольга Ивановна,[32],20,1,Депутат Государственной Думы,14,2,0.010558069381599,1019,56,94,47,38,58,0,14
5c77c6d7fed91f583dd7a833,Пайкин Борис Романович,"[5, 8, 13, 22, 28, 32]",25,3,Депутат Государственной Думы,1,2,0.002762430939227,165,61,127,2,2,4,0,1
5c77c6d7fed91f583dd7a834,Палкин Андрей Васильевич,"[2, 19, 28]",16,1,Депутат Государственной Думы,14,2,0.008489993935719,1263,76,133,60,40,60,3,14
5c77c6d7fed91f583dd7a835,Панина Елена Владимировна,"[24, 28, 38, 39]",12,1,Депутат Государственной Думы,14,2,0.007986309184256,1345,75,137,75,38,69,0,14
5c77c6d7fed91f583dd7a836,Панков Николай Васильевич,"[2, 36]",10,1,Депутат Государственной Думы,58,2,0.014956162970603,2531,218,405,273,130,263,0,58
5c77c6d7fed91f583dd7a837,Пантелеев Сергей Михайлович,"[14, 16, 27]",25,2,Депутат Государственной Думы,0,2,0,107,62,105,0,0,0,0,0
5c77c6d7fed91f583dd7a838,Парфенов Денис Андреевич,"[24, 36]",21,2,Депутат Государственной Думы,0,2,0,86,57,149,0,0,0,0,0
5c77c6d7fed91f583dd7a839,Пахомов Сергей Александрович,"[2, 24, 39]",8,1,Депутат Государственной Думы,24,2,0.010747872816838,1711,84,154,88,67,105,0,24
5c77c6d7fed91f583dd7a83a,Пашин Виталий Львович,"[24, 32]",1,3,Депутат Государственной Думы,3,2,0.004702194357367,161,89,359,8,6,12,0,3
5c77c6d7fed91f583dd7a83b,Перминов Дмитрий Сергеевич,"[2, 35, 39]",2,1,Депутат Государственной Думы,17,1,0.006556112610875,2169,82,134,64,50,77,0,17
5c77c6d7fed91f583dd7a83c,Петров Александр Петрович,"[25, 26]",15,1,Депутат Государственной Думы,56,2,0.010873786407767,3889,218,382,224,139,242,0,56
5c77c6d7fed91f583dd7a83d,Петров Анатолий Ильич,"[2, 25]",15,1,Депутат Государственной Думы,56,2,0.008387000149768,5329,259,421,220,154,238,0,56
5c77c6d7fed91f583dd7a83e,Петров Сергей Валериевич,"[24, 28, 34]",10,1,Депутат Государственной Думы,9,2,0.025714285714286,198,20,31,46,10,36,0,9
5c77c6d7fed91f583dd7a83f,Петров Юрий Александрович,"[4, 40]",16,1,Депутат Государственной Думы,20,2,0.018298261665142,680,55,119,87,33,96,3,20
5c77c6d7fed91f583dd7a840,Петрунин Николай Юрьевич,"[5, 21]",26,1,Депутат Государственной Думы,31,2,0.00967842647518,2504,122,218,108,86,134,0,31
5c77c6d7fed91f583dd7a841,Пивненко Валентина Николаевна,"[2, 19, 24, 27]",18,1,Депутат Государственной Думы,3,2,0.010989010989011,192,18,31,9,8,12,0,3
5c77c6d7fed91f583dd7a842,Пилюс Наталия Николаевна,"[2, 3, 40]",11,1,Депутат Государственной Думы,31,2,0.006335581442878,4003,187,287,138,96,148,3,31
5c77c6d7fed91f583dd7a843,Пимашков Петр Иванович,"[1 ,2, 14]",26,1,Депутат Государственной Думы,91,2,0.011792147207464,5584,384,672,371,236,376,3,91
5c77c6d7fed91f583dd7a844,Пинский Виктор Витальевич,"[2, 3, 27, 40]",5,1,Депутат Государственной Думы,34,3,0.026033690658499,604,99,197,141,84,147,0,34
5c77c6d7fed91f583dd7a845,Пирог Дмитрий Юрьевич,[32],22,1,Депутат Государственной Думы,4,2,0.010152284263959,312,17,18,14,13,16,0,4
5c77c6d7fed91f583dd7a846,Пискарев Василий Иванович,"[1, 35, 40]",2,1,Депутат Государственной Думы,19,2,0.019407558733402,595,67,105,63,48,82,0,19
5c77c6d7fed91f583dd7a847,Плетнева Тамара Васильевна,[26],4,2,Депутат Государственной Думы,14,2,0.006505576208178,1125,205,676,48,29,55,0,14
5c77c6d7fed91f583dd7a848,Плотников Владимир Николаевич,"[2, 8, 38]",1,2,Депутат Государственной Думы,16,1,0.005483207676491,2406,105,180,81,55,75,0,16
5c77c6d7fed91f583dd7a849,Поздняков Владимир Георгиевич,[39],10,2,Депутат Государственной Думы,4,2,0.004509582863585,348,135,363,12,9,16,0,4
5c77c6d7fed91f583dd7a84a,Поклонская Наталья Владимировна,"[35, 40]",2,1,Депутат Государственной Думы,4,2,0.014545454545455,164,34,29,13,12,19,0,4
5c77c6d7fed91f583dd7a84b,Поляков Александр Алексеевич,"[2, 8]",1,1,Депутат Государственной Думы,22,1,0.006266021076616,2923,120,204,92,55,92,3,22
5c77c6d7fed91f583dd7a84c,Пономарев Алексей Алексеевич,"[1, 2, 8]",10,2,Депутат Государственной Думы,1,2,0.001683501683502,239,92,253,3,2,4,0,1
5c77c6d7fed91f583dd7a84d,Пономарев Аркадий Николаевич,"[8, 26]",1,1,Депутат Государственной Думы,17,2,0.012743628185907,988,65,83,72,41,68,0,17
5c77c6d7fed91f583dd7a84e,Примаков Евгений Александрович,"[33, 36, 39]",12,1,Депутат Государственной Думы,0,1,0,5,2,0,0,0,0,0,0
5c77c6d7fed91f583dd7a84f,Прокопьев Александр Сергеевич,"[25, 36, 39]",22,1,Депутат Государственной Думы,23,2,0.007136208501396,2529,141,211,131,66,122,0,23
5c77c6d7fed91f583dd7a850,Пушкарев Владимир Александрович,"[26, 32]",18,1,Депутат Государственной Думы,12,1,0.007096392667061,1417,60,72,47,35,48,0,12
5c77c6d7fed91f583dd7a851,Пушкина Оксана Викторовна,"[33, 39]",4,1,Депутат Государственной Думы,2,2,0.013605442176871,89,10,24,10,4,8,0,2
5c77c6d7fed91f583dd7a852,Пятикоп Александр Иванович,"[2, 26]",21,1,Депутат Государственной Думы,8,3,0.036199095022625,76,22,36,31,16,32,0,8
5c77c6d7fed91f583dd7a853,Рахматуллина Зугура Ягануровна,"[1, 26]",7,1,Депутат Государственной Думы,67,2,0.013670679453173,3476,225,388,300,144,295,6,67
5c77c6d7fed91f583dd7a855,Ревенко Евгений Васильевич,"[1, 33]",9,1,Депутат Государственной Думы,8,2,0.020100502512563,247,28,42,23,19,31,0,8
5c77c6d7fed91f583dd7a856,Резник Владислав Матусович,"[24, 26, 31]",3,1,Депутат Государственной Думы,21,3,0.021363173957274,479,84,161,82,50,106,0,21
5c77c6d7fed91f583dd7a857,Ремезков Александр Александрович,"[1, 2, 24, 28]",3,4,Депутат Государственной Думы,22,2,0.007868383404864,1224,271,1029,98,58,94,0,22
5c77c6d7fed91f583dd7a858,Ресин Владимир Иосифович,"[1, 2, 28]",19,1,Депутат Государственной Думы,8,2,0.018306636155606,290,18,43,30,17,31,0,8
5c77c6d7fed91f583dd7a859,Роднина Ирина Константиновна,"[32, 39]",12,1,Депутат Государственной Думы,15,2,0.011045655375552,1032,52,121,60,20,58,0,15
5c77c6d7fed91f583dd7a85a,Романенко Роман Юрьевич,[34],13,1,Депутат Государственной Думы,12,2,0.013793103448276,574,47,95,57,33,52,0,12
5c77c6d7fed91f583dd7a85b,Романов Михаил Валентинович,"[26, 31, 39]",10,1,Депутат Государственной Думы,66,2,0.009083402146986,5490,343,570,270,220,304,3,66
5c77c6d7fed91f583dd7a85c,Рудченко Валентина Васильевна,"[2, 26]",18,1,Депутат Государственной Думы,3,1,0.005988023952096,421,26,21,12,6,12,0,3
5c77c6d7fed91f583dd7a85e,Рыжак Николай Иванович,"[35, 36]",2,4,Депутат Государственной Думы,3,2,0.002752293577982,328,133,582,15,11,18,0,3
5c77c6d7fed91f583dd7a85f,Саблин Дмитрий Вадимович,"[34, 39]",17,1,Депутат Государственной Думы,20,2,0.008948545861298,1723,96,148,79,77,92,0,20
5c77c6d7fed91f583dd7a860,Савастьянова Ольга Викторовна,"[36, 39]",10,1,Депутат Государственной Думы,12,2,0.00597609561753,1616,91,150,49,31,52,7,12
5c77c6d7fed91f583dd7a861,Савельев Дмитрий Иванович,[28],2,3,Депутат Государственной Думы,24,2,0.006698297516048,1514,348,1423,115,53,106,0,24
5c77c6d7fed91f583dd7a862,Савицкая Светлана Евгеньевна,"[26, 34]",13,2,Депутат Государственной Думы,2,2,0.008968609865471,98,43,59,10,3,8,0,2
5c77c6d7fed91f583dd7a863,Савченко Светлана Борисовна,"[2, 26, 27]",11,1,Депутат Государственной Думы,8,2,0.008629989212513,655,69,89,38,25,43,0,8
5c77c6d7fed91f583dd7a864,Сазонов Дмитрий Валерьевич,"[1, 26, 38, 39]",25,1,Депутат Государственной Думы,5,2,0.008635578583765,442,30,48,20,14,20,0,5
5c77c6d7fed91f583dd7a865,Сайтиев Бувайсар Хамидович,"[5, 32]",22,1,Депутат Государственной Думы,2,1,0.002092050209205,857,31,23,13,12,18,0,2
5c77c6d7fed91f583dd7a866,Санина Наталья Петровна,"[25, 26]",15,1,Депутат Государственной Думы,18,1,0.005861282969717,2653,98,121,59,46,76,0,18
5c77c6d7fed91f583dd7a867,Сапко Игорь Вячеславович,"[2, 39]",21,1,Депутат Государственной Думы,27,2,0.007381082558775,2835,169,265,128,94,140,0,27
5c77c6d7fed91f583dd7a868,Сапрыкина Татьяна Васильевна,"[25, 27]",20,1,Депутат Государственной Думы,25,2,0.008280887711163,2428,103,185,95,77,106,0,25
5c77c6d7fed91f583dd7a869,Саралиев Шамсаил Юнусович,"[1, 36]",7,1,Депутат Государственной Думы,16,2,0.018390804597701,527,57,97,74,36,63,0,16
5c77c6d7fed91f583dd7a86a,Сафаралиев Гаджимет Керимович,[26],14,1,Депутат Государственной Думы,68,2,0.008197709463532,6630,350,512,287,158,290,0,68
5c77c6d7fed91f583dd7a86b,Сватковский Дмитрий Валерьевич,"[1, 24, 31, 32]",10,1,Депутат Государственной Думы,3,3,0.037974683544304,31,6,12,9,6,12,0,3
5c77c6d7fed91f583dd7a86c,Свинцов Андрей Николаевич,[39],9,3,Депутат Государственной Думы,7,3,0.003861003861004,415,224,1105,22,12,28,0,7
5c77c6d7fed91f583dd7a86d,Свищев Дмитрий Александрович,"[9, 32]",22,3,Депутат Государственной Думы,10,2,0.019417475728155,271,54,73,43,16,48,0,10
5c77c6d7fed91f583dd7a86e,Селезнев Валерий Сергеевич,"[8, 21, 28]",26,3,Депутат Государственной Думы,4,2,0.010335917312662,151,60,132,18,6,16,0,4
5c77c6d7fed91f583dd7a86f,Селиверстов Виктор Валентинович,"[2, 34]",3,1,Депутат Государственной Думы,8,2,0.009400705052879,653,34,66,32,21,37,0,8
5c77c6d7fed91f583dd7a870,Селимханов Магомед Саламович,"[1, 30, 36, 39]",17,1,Депутат Государственной Думы,22,2,0.013664596273292,1170,72,127,77,52,90,0,22
5c77c6d7fed91f583dd7a871,Серова Елена Олеговна,[13],24,1,Депутат Государственной Думы,2,2,0.009216589861751,158,12,26,7,4,8,0,2
5c77c6d7fed91f583dd7a872,Серпер Евгений Александрович,"[2, 4, 8, 12, 22, 28, 39]",19,1,Депутат Государственной Думы,6,2,0.008759124087591,540,25,44,24,16,30,0,6
5c77c6d7fed91f583dd7a873,Сибагатуллин Фатих Саубанович,"[1, 2, 4, 26]",24,1,Депутат Государственной Думы,26,2,0.011643528884908,1651,96,180,114,54,112,0,26
5c77c6d7fed91f583dd7a874,Сидоров Александр Леонидович,"[1, 2, 28, 39]",21,1,Депутат Государственной Думы,13,2,0.008064516129032,1281,66,103,54,33,62,0,13
5c77c6d7fed91f583dd7a875,Симановский Леонид Яковлевич,"[4, 5, 11, 24, 28]",3,1,Депутат Государственной Думы,27,3,0.030066815144766,452,58,103,94,54,110,0,27
5c77c6d7fed91f583dd7a876,Синельщиков Юрий Петрович,"[26, 34, 35, 39, 40]",5,2,Депутат Государственной Думы,12,2,0.010889292196007,460,146,354,47,31,52,0,12
5c77c6d7fed91f583dd7a877,Синяговский Владимир Ильич,"[1, 2, 8]",19,1,Депутат Государственной Думы,24,1,0.005069708491762,3952,168,281,115,79,115,0,24
5c77c6d7fed91f583dd7a878,Ситников Алексей Владимирович,[8],1,1,Депутат Государственной Думы,3,2,0.008902077151335,265,20,22,8,7,12,0,3
5c77c6d7fed91f583dd7a879,Скляр Геннадий Иванович,"[1, 33, 39]",26,1,Депутат Государственной Думы,2,2,0.012738853503185,117,10,11,5,4,8,0,2
5c77c6d7fed91f583dd7a87a,Скоч Андрей Владимирович,[9],12,1,Депутат Государственной Думы,31,2,0.014925373134328,1415,104,166,150,75,136,0,31
5c77c6d7fed91f583dd7a87b,Скриванов Дмитрий Станиславович,"[2, 8, 33, 39]",23,1,Депутат Государственной Думы,20,2,0.011862396204033,1234,78,132,87,48,84,3,20
5c77c6d8fed91f583dd7a87c,Скруг Валерий Степанович,"[2, 38]",3,1,Депутат Государственной Думы,19,2,0.005967336683417,2607,130,194,91,49,91,3,19
5c77c6d8fed91f583dd7a87d,Слуцкий Леонид Эдуардович,"[24, 26, 36, 38]",12,3,Депутат Государственной Думы,3,3,0.030612244897959,44,8,13,6,8,16,0,3
5c77c6d8fed91f583dd7a87e,Слыщенко Константин Григорьевич,"[2, 12, 34]",16,1,Депутат Государственной Думы,28,1,0.005749486652977,4005,207,298,117,85,127,3,28
5c77c6d8fed91f583dd7a87f,Смирнов Юрий Валентинович,"[2, 12, 18, 36, 39]",22,1,Депутат Государственной Думы,6,1,0.004604758250192,1122,42,68,26,15,24,0,6
5c77c6d8fed91f583dd7a880,Смолин Олег Николаевич,"[2, 26]",14,2,Депутат Государственной Думы,17,2,0.007018992568126,1068,253,930,68,21,65,0,17
5c77c6d8fed91f583dd7a881,Солнцева Светлана Юрьевна,"[2, 26]",14,1,Депутат Государственной Думы,1,1,0.001937984496124,474,14,17,4,2,4,0,1
5c77c6d8fed91f583dd7a882,Соломатина Татьяна Васильевна,"[25, 39]",15,1,Депутат Государственной Думы,15,2,0.006208609271523,1967,85,160,76,42,71,0,15
5c77c6d8fed91f583dd7a883,Сопчук Сергей Андреевич,"[1, 2, 22]",19,1,Депутат Государственной Думы,3,1,0.004322766570605,624,23,16,8,8,12,0,3
5c77c6d8fed91f583dd7a884,Станкевич Игорь Валентинович,"[34, 39]",1,1,Депутат Государственной Думы,12,2,0.006845407872219,1423,63,109,52,36,58,0,12
5c77c6d8fed91f583dd7a885,Старовойтов Александр Сергеевич,[35],19,3,Депутат Государственной Думы,6,2,0.006802721088435,367,96,343,20,16,27,7,6
5c77c6d8fed91f583dd7a886,Старшинов Михаил Евгеньевич,"[7, 9, 40]",24,1,Депутат Государственной Думы,17,2,0.011046133853151,1167,71,106,66,32,80,0,17
5c77c6d8fed91f583dd7a887,Строкова Елена Викторовна,[2],12,3,Депутат Государственной Думы,4,2,0.006182380216383,216,72,316,14,9,16,0,4
5c77c6d8fed91f583dd7a888,Суббот Валентин Владимирович,"[2, 8]",1,1,Депутат Государственной Думы,12,1,0.003365114974762,3054,132,192,65,47,64,0,12
5c77c6d8fed91f583dd7a889,Сураев Максим Викторович,"[34, 39]",19,1,Депутат Государственной Думы,12,2,0.009404388714734,1025,44,57,50,33,55,0,12
5c77c6d8fed91f583dd7a88a,Сухарев Иван Константинович,"[32, 39, 40]",17,3,Депутат Государственной Думы,8,2,0.005,664,157,692,24,19,36,0,8
5c77c6d8fed91f583dd7a88b,Сухарев Игорь Николаевич,"[2, 8, 39]",21,1,Депутат Государственной Думы,13,2,0.008783783783784,1179,63,88,47,38,52,0,13
5c77c6d8fed91f583dd7a88d,Таймазов Артур Борисович,[32],22,1,Депутат Государственной Думы,3,2,0.006564551422319,374,20,19,13,10,18,0,3
5c77c6d8fed91f583dd7a88e,Тайсаев Казбек Куцукович,"[1, 39]",6,2,Депутат Государственной Думы,2,2,0.003629764065336,208,96,227,6,4,8,0,2
5c77c6d8fed91f583dd7a88f,Тарасенко Михаил Васильевич,[27],20,1,Депутат Государственной Думы,14,2,0.016826923076923,538,47,85,56,36,56,0,14
5c77c6d8fed91f583dd7a890,Тен Сергей Юрьевич,"[2, 22]",19,1,Депутат Государственной Думы,21,2,0.014432989690722,966,82,155,95,44,85,7,21
5c77c6d8fed91f583dd7a891,Терентьев Александр Васильевич,"[4, 8, 28]",7,4,Депутат Государственной Думы,10,2,0.005757052389177,729,189,679,59,28,43,0,10
5c77c6d8fed91f583dd7a892,Терентьев Михаил Борисович,[32],20,1,Депутат Государственной Думы,18,2,0.017408123791103,637,84,111,74,39,71,0,18
5c77c6d8fed91f583dd7a893,Терешкова Валентина Владимировна,"[2, 34, 39]",21,1,Депутат Государственной Думы,10,2,0.014792899408284,473,31,62,36,24,40,0,10
5c77c6d8fed91f583dd7a894,Тетерин Иван Михайлович,"[26, 34]",13,1,Депутат Государственной Думы,34,2,0.010029498525074,2574,143,252,148,96,143,0,34
5c77c6d8fed91f583dd7a895,Тимофеева Ольга Викторовна,"[2, 33]",24,1,Депутат Государственной Думы,17,2,0.015525114155251,738,70,86,77,26,74,7,17
5c77c6d8fed91f583dd7a896,Тихомиров Анатолий Федорович,"[2, 25]",18,1,Депутат Государственной Думы,16,1,0.004842615012107,2779,139,195,65,46,64,0,16
5c77c6d8fed91f583dd7a897,Ткачев Алексей Николаевич,"[2, 8, 34]",1,1,Депутат Государственной Думы,39,2,0.009801457652677,3003,153,303,196,108,174,3,39
5c77c6d8fed91f583dd7a898,Толстой Петр Олегович,[33],0,1,Депутат Государственной Думы,15,2,0.011627906976744,881,92,135,58,42,67,0,15
5c77c6d8fed91f583dd7a899,Торощин Игорь Андреевич,[2],8,3,Депутат Государственной Думы,1,2,0.004504504504505,82,26,105,2,2,4,0,1
5c77c6d8fed91f583dd7a89a,Третьяк Владислав Александрович,[32],15,1,Депутат Государственной Думы,9,3,0.024793388429752,193,24,43,41,13,40,0,9
5c77c6d8fed91f583dd7a89b,Тумусов Федот Семенович,"[24, 28]",15,4,Депутат Государственной Думы,6,2,0.00258286698235,682,283,1278,24,22,28,0,6
5c77c6d8fed91f583dd7a89c,Туров Артем Викторович,"[2, 39]",6,1,Депутат Государственной Думы,14,1,0.006167400881057,1880,79,135,55,43,64,0,14
5c77c6d8fed91f583dd7a89d,Тутова Лариса Николаевна,"[2, 26]",14,1,Депутат Государственной Думы,28,2,0.007688083470621,2938,129,214,117,87,129,0,28
5c77c6d8fed91f583dd7a89e,Умаханов Умахан Магомедгаджиевич,"[8, 34]",6,1,Депутат Государственной Думы,39,2,0.01640723601178,1502,138,257,201,61,179,0,39
5c77c6d8fed91f583dd7a89f,Фаррахов Айрат Закиевич,"[1, 24, 25]",3,1,Депутат Государственной Думы,35,2,0.008371203061469,3377,147,238,136,102,146,0,35
5c77c6d8fed91f583dd7a8a0,Федоров Евгений Алексеевич,"[2, 34]",3,1,Депутат Государственной Думы,4,2,0.013333333333333,147,41,71,11,10,16,0,4
5c77c6d8fed91f583dd7a8a1,Федяев Павел Михайлович,"[6, 7, 8, 15, 16, 17, 21, 28, 33]",19,1,Депутат Государственной Думы,39,2,0.011136493432324,2514,169,325,191,92,172,0,39
5c77c6d8fed91f583dd7a8a2,Фетисов Вячеслав Александрович,"[1, 2, 31, 32, 38]",22,1,Депутат Государственной Думы,1,2,0.012345679012346,59,7,5,3,2,4,0,1
